,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Initial Temperature (C),Final Temperature (C),Increment Temperature (C),Initial Pressure (MPa),Final Pressure (MPa),Increment Pressure (MPa),dp/dt,H2O,log fo2 Path,Mode
251,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,200.0,200.0,0.0,0.0,1.0,FMQ,Equilibrium
252,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,250.0,250.0,0.0,0.0,1.0,FMQ,Equilibrium
253,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,300.0,300.0,0.0,0.0,1.0,FMQ,Equilibrium
254,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,350.0,350.0,0.0,0.0,1.0,FMQ,Equilibrium
255,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,400.0,400.0,0.0,0.0,1.0,FMQ,Equilibrium
256,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,450.0,450.0,0.0,0.0,1.0,FMQ,Equilibrium
257,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,1.0,FMQ,Equilibrium
258,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,1.0,FMQ,Equilibrium
259,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,1.0,FMQ,Equilibrium
260,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,0.1,0.1,0.0,0.0,2.0,FMQ,Equilibrium
261,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,50.0,50.0,0.0,0.0,2.0,FMQ,Equilibrium
262,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,100.0,100.0,0.0,0.0,2.0,FMQ,Equilibrium
